GjaeRecId;LedgerDimension;GroupChartOfAccountsValue;Ledger;PostingLayer;SubledgerVoucher;CreatedBy;MainAccount;Text;JournalType;JournalTypeLabel;NumOfLines;CountLedgerJournal;TransactionCurrencyAmount;TransactionCurrencyCode;Activity
5682219699;5644476768;A10935D;5637145326;0;7100081031;annamaria.massara;5637145432;103002650, Spit fixed asset;13;Post fixed assets;0;5988;-226330000;EUR;ACT15
5695088441;5644476878;A10925D;5637145326;0;7100081074;annamaria.massara;5637145425;36007747, Spit fixed asset;13;Post fixed assets;0;5985;-22040000;EUR;ACT15
5710329982;5644476879;A10925D;5637145326;0;FAR-002144;annamaria.massara;5637145425;36003337, ROTTAMAZIONE TARANTO 11.04 ECOLOGICA SUD;13;Post fixed assets;2212;1;145000000;EUR;ACT15
5698037504;5645331202;A10925D;5637145326;0;7100081079;annamaria.massara;5637145425;36005666, Spit fixed asset;13;Post fixed assets;6000;6000;-66000000;EUR;ACT15
5654918745;5637176749;E43500;5637145326;0;FAD-001281;annamaria.massara;5637145843;SYSTEM HOUSE - VENDITA 2000978 MONITOR;13;Post fixed assets;600;1;-63420000;EUR;ACT15
5654905463;5637176747;E43500;5637145326;0;FAD-000671;annamaria.massara;5637145843;SYSTEM HOUSE - VENDITA 2000978 SEDIE/TAVOLI TA2-TA3;13;Post fixed assets;874;1;174000000;EUR;ACT15
5637527706;5637254372;A10925D;5637145326;0;7100080365;giovanna.santostefan;5637145425;FA/Ledger - posting: , 7100080365;13;Post fixed assets;0;4823;-21810000;EUR;ACT15
5648105641;5637254352;A10955D;5637145326;0;7100080496;giovanna.santostefan;5637145428;Z25, Ammortamento Mese;13;Post fixed assets;4453;4453;-8100000;EUR;ACT15
5656902890;5638548648;A11115B;5637145326;0;FAD-001819;annamaria.massara;5637145406;Licenza Office OEM SB 2007;13;Post fixed assets;237;237;-2890000000;EUR;ACT15
5654904449;5637254338;A10955D;5637145326;0;FAD-000425;annamaria.massara;5637145428;SYSTEM HOUSE - VENDITA 2000978 SEDIE/TAVOLI TA2-TA3;13;Post fixed assets;874;1;30400000;EUR;ACT15
5638759869;5637254372;A10925D;5637145326;0;7100080387;giovanna.santostefan;5637145425;Z32, Ammortamento Mese;13;Post fixed assets;0;4831;-18920000;EUR;ACT15
5710329275;5645565806;E43500;5637145326;0;FAR-001967;annamaria.massara;5637145843;36002958, ROTTAMAZIONE TARANTO 11.04 ECOLOGICA SUD;13;Post fixed assets;2212;1;-150000000;EUR;ACT15
5652889156;5637254344;A10955D;5637145326;0;7100080635;annamaria.massara;5637145428;Z25, Ammortamento Mese;13;Post fixed assets;4858;4858;-16800000;EUR;ACT15
5669461230;5637254342;A10955D;5637145326;0;7100080936;annamaria.massara;5637145428;24007237, Spit fixed asset;13;Post fixed assets;3463;3463;-6150000;EUR;ACT15
5640688792;5637254370;A10925D;5637145326;0;7100080472;giovanna.santostefan;5637145425;Z32, Ammortamento Mese;13;Post fixed assets;0;4723;-4600000;EUR;ACT15
5642347244;5638397965;A10955B;5637145326;0;FAR-000147;annamaria.massara;5637145419;Edilscavi - Rottamazione Taranto 2018;13;Post fixed assets;225;1;-82000000;EUR;ACT15
5710327724;5645569684;A10925B;5637145326;0;FAR-001579;annamaria.massara;5637145415;36001622, ROTTAMAZIONE TARANTO 11.04 ECOLOGICA SUD;13;Post fixed assets;2212;1;-364000000;EUR;ACT15
5710328897;5645565806;E43500;5637145326;0;FAR-001872;annamaria.massara;5637145843;36002850, ROTTAMAZIONE TARANTO 11.04 ECOLOGICA SUD;13;Post fixed assets;2212;1;150000000;EUR;ACT15
5687478058;5644326715;A10920D;5637145326;0;7100081053;annamaria.massara;5637145411;109000232, Spit fixed asset;13;Post fixed assets;0;5996;-3890000;EUR;ACT15
5686601425;5644326715;A10920D;5637145326;0;7100081038;annamaria.massara;5637145411;109000614, Spit fixed asset;13;Post fixed assets;0;558;-82260000;EUR;ACT15
5657254133;5640547632;A10920D;5637145326;0;7100080782;annamaria.massara;5637145411;Z113, Ammortamento Mese;13;Post fixed assets;0;516;-723900000;EUR;ACT15
5672653410;5644326715;A10920D;5637145326;0;7100080983;annamaria.massara;5637145411;109000299, Spit fixed asset;13;Post fixed assets;0;530;-1760000;EUR;ACT15
5698053032;5649241247;A10925B;5637145326;0;FAA000005982;giovanna.santostefan;5637145415;36012190, Spit fixed asset;13;Post fixed assets;40;1;217370000;EUR;ACT15
5656973360;5641581629;A10925B;5637145326;0;FAA000002555;giovanna.santostefan;5637145415;Split fixed asset;13;Post fixed assets;62;1;1000000;EUR;ACT15
5722034914;5644326715;A10920D;5637145326;0;7100081122;annamaria.massara;5637145411;109000407, Spit fixed asset;13;Post fixed assets;2000;2000;-108290000;EUR;ACT15
5654142108;5640493920;A10925B;5637145326;0;FAA000001730;giovanna.santostefan;5637145415;Split fixed asset;13;Post fixed assets;330;1;112960000;EUR;ACT15
5710331343;5645565810;E43500;5637145326;0;FAR-002484;annamaria.massara;5637145843;36003948, ROTTAMAZIONE TARANTO 11.04 ECOLOGICA SUD;13;Post fixed assets;2212;1;-145000000;EUR;ACT15
5710328453;5645565806;E43500;5637145326;0;FAR-001761;annamaria.massara;5637145843;36002725, ROTTAMAZIONE TARANTO 11.04 ECOLOGICA SUD;13;Post fixed assets;2212;1;150000000;EUR;ACT15
5710332141;5645565810;E43500;5637145326;0;FAR-002683;annamaria.massara;5637145843;36004202, ROTTAMAZIONE TARANTO 11.04 ECOLOGICA SUD;13;Post fixed assets;2212;1;145000000;EUR;ACT15
5710332779;5645565806;E43500;5637145326;0;FAR-002843;annamaria.massara;5637145843;36004667, ROTTAMAZIONE TARANTO 11.04 ECOLOGICA SUD;13;Post fixed assets;2212;1;-1000000;EUR;ACT15
5643208516;5638638138;A10960D;5637145326;0;7100080483;giovanna.santostefan;5637232330;Z51, Ammortamento Mese;13;Post fixed assets;0;21;-170020000;EUR;ACT15
5654920415;5637254340;A10955D;5637145326;0;FAD-001655;annamaria.massara;5637145428;SYSTEM HOUSE - VENDITA 2000978 SEDIE PT E TA3;13;Post fixed assets;600;1;53280000;EUR;ACT15
5649377740;5637254334;A10955D;5637145326;0;7100080571;giovanna.santostefan;5637145428;Z25, Ammortamento Mese;13;Post fixed assets;5330;5330;-21850000;EUR;ACT15
5654905864;5637973449;E43500;5637145326;0;FAD-000751;annamaria.massara;5637145843;SYSTEM HOUSE - VENDITA 2000978 SEDIE/TAVOLI TA2-TA3;13;Post fixed assets;874;1;-45540000;EUR;ACT15
5654920947;5638397965;A10955B;5637145326;0;FAD-001761;annamaria.massara;5637145419;SYSTEM HOUSE - VENDITA 2000978 SEDIE PT E TA3;13;Post fixed assets;600;1;-126000000;EUR;ACT15
5662472459;5642481612;A10925B;5637145326;0;FAA000003855;giovanna.santostefan;5637145415;36010270, Spit fixed asset;13;Post fixed assets;8;1;868000000;EUR;ACT15
5661482897;5641781873;A10925D;5637145326;0;7100080854;giovanna.santostefan;5637145425;36008957, Spit fixed asset;13;Post fixed assets;3492;3492;-2210000;EUR;ACT15
5710331829;5645565810;E43500;5637145326;0;FAR-002605;annamaria.massara;5637145843;36004097, ROTTAMAZIONE TARANTO 11.04 ECOLOGICA SUD;13;Post fixed assets;2212;1;145000000;EUR;ACT15
5707693359;5645565806;E43500;5637145326;0;FAR-001042;annamaria.massara;5637145843;ROTTAMAZIONE TARANTO 03.2022 - ECOLOGICA SUD;13;Post fixed assets;552;552;-135210000;EUR;ACT15
5710335896;5645565806;E43500;5637145326;0;FAR-003489;annamaria.massara;5637145843;36010172, ROTTAMAZIONE TARANTO 11.04 ECOLOGICA SUD;13;Post fixed assets;2212;1;472660000;EUR;ACT15
5728161908;5644326721;A10920D;5637145326;0;7100081169;annamaria.massara;5637145411;109000269, Spit fixed asset;13;Post fixed assets;0;1998;-4120000;EUR;ACT15
5637720104;5637298089;A10935B;5637145326;0;FAD-000114;annamaria.massara;5637145421;Z28, Scrap Cespiti;13;Post fixed assets;280;1;-532800000;EUR;ACT15
5695082799;5644326715;A10920D;5637145326;0;7100081074;annamaria.massara;5637145411;109000018, Spit fixed asset;13;Post fixed assets;0;5985;-2730000;EUR;ACT15
5681111448;5644326715;A10920D;5637145326;0;7100081029;annamaria.massara;5637145411;109000240, Spit fixed asset;13;Post fixed assets;0;5992;-23970000;EUR;ACT15
5671191124;5644326715;A10920D;5637145326;0;7100080965;annamaria.massara;5637145411;109000765, Spit fixed asset;13;Post fixed assets;529;529;-12970000;EUR;ACT15
5642431448;5637254372;A10925D;5637145326;0;7100080481;giovanna.santostefan;5637145425;Z32, Ammortamento Mese;13;Post fixed assets;0;4705;-10570000;EUR;ACT15
5642346912;5637238452;A10955D;5637145326;0;FAR-000077;annamaria.massara;5637145428;Edilscavi - Rottamazione Taranto 2018;13;Post fixed assets;225;1;78000000;EUR;ACT15
5654907023;5637973449;E43500;5637145326;0;FAD-000989;annamaria.massara;5637145843;SYSTEM HOUSE - VENDITA 2000978 SEDIE/TAVOLI TA2-TA3;13;Post fixed assets;874;1;-30400000;EUR;ACT15
5654906066;5638397962;A10955B;5637145326;0;FAD-000792;annamaria.massara;5637145419;SYSTEM HOUSE - VENDITA 2000978 SEDIE/TAVOLI TA2-TA3;13;Post fixed assets;874;1;-260040000;EUR;ACT15
5654905065;5637254338;A10955D;5637145326;0;FAD-000579;annamaria.massara;5637145428;SYSTEM HOUSE - VENDITA 2000978 SEDIE/TAVOLI TA2-TA3;13;Post fixed assets;874;1;30400000;EUR;ACT15
5639417556;5637254372;A10925D;5637145326;0;7100080392;giovanna.santostefan;5637145425;Z32, Ammortamento Mese;13;Post fixed assets;0;4745;-14670000;EUR;ACT15
5645023804;5637254376;A10925D;5637145326;0;7100080494;giovanna.santostefan;5637145425;Z32, Ammortamento Mese;13;Post fixed assets;3609;3609;-5410000;EUR;ACT15
5710332881;5645565806;E43500;5637145326;0;FAR-002868;annamaria.massara;5637145843;36005215, ROTTAMAZIONE TARANTO 11.04 ECOLOGICA SUD;13;Post fixed assets;2212;1;91460000;EUR;ACT15
5730736634;5645336581;A10925B;5637145326;0;FAA000006870;giovanna.santostefan;5637145415;36012573, Spit fixed asset;13;Post fixed assets;5;1;845800000;EUR;ACT15
5649974974;5639976864;A10935B;5637145326;0;FAR-000385;annamaria.massara;5637145423;Z29, Rottamanzione Cespiti;13;Post fixed assets;1428;1428;-2250820000;EUR;ACT15
5662809402;5637238475;A10955D;5637145326;0;7100080881;annamaria.massara;5637145428;24004676, Spit fixed asset;13;Post fixed assets;0;4032;-16960000;EUR;ACT15
5674301021;5645565789;E43500;5637145326;0;FAR-000489;annamaria.massara;5637145843;36005820, ROTTAMAZIONE 12/2020;13;Post fixed assets;168;1;122100000;EUR;ACT15
5650491651;5637238460;A10955D;5637145326;0;7100080590;annamaria.massara;5637145428;Z25, Ammortamento Mese;13;Post fixed assets;4872;4872;-2970000;EUR;ACT15
5705369732;5645559319;A10925D;5637145326;0;7100081107;annamaria.massara;5637145425;36011186, Spit fixed asset;13;Post fixed assets;5986;5986;-7190000;EUR;ACT15
5662809145;5640547632;A10920D;5637145326;0;7100080882;annamaria.massara;5637145411;109000891, Spit fixed asset;13;Post fixed assets;0;1758;-57920000;EUR;ACT15
5703101477;5644326715;A10920D;5637145326;0;7100081102;annamaria.massara;5637145411;109000428, Spit fixed asset;13;Post fixed assets;5943;5943;-2390000;EUR;ACT15
5710336397;5644476879;A10925D;5637145326;0;FAR-003573;annamaria.massara;5637145425;36010964, ROTTAMAZIONE TARANTO 11.04 ECOLOGICA SUD;13;Post fixed assets;2212;1;19980000;EUR;ACT15
5695085797;5644327166;A10945D;5637145326;0;7100081074;annamaria.massara;5637145429;31000206, Spit fixed asset;13;Post fixed assets;0;5985;-740000;EUR;ACT15
5695085045;5644327149;A10955D;5637145326;0;7100081074;annamaria.massara;5637145428;24009341, Spit fixed asset;13;Post fixed assets;0;5985;-6690000;EUR;ACT15
5654907697;5637176749;E43500;5637145326;0;FAD-001157;annamaria.massara;5637145843;SYSTEM HOUSE - VENDITA 2000978 MONITOR TA2-TA3;13;Post fixed assets;874;1;364000000;EUR;ACT15
5654906658;5637176747;E43500;5637145326;0;FAD-000910;annamaria.massara;5637145843;SYSTEM HOUSE - VENDITA 2000978 SEDIE/TAVOLI TA2-TA3;13;Post fixed assets;874;1;-90720000;EUR;ACT15
5637461896;5637254340;A10955D;5637145326;0;7100080360;daniele.selvi;5637145428;FA/Ledger - posting: , 7100080360;13;Post fixed assets;4071;4071;-5040000;EUR;ACT15
5710328208;5645569684;A10925B;5637145326;0;FAR-001700;annamaria.massara;5637145415;36002660, ROTTAMAZIONE TARANTO 11.04 ECOLOGICA SUD;13;Post fixed assets;2212;1;-150000000;EUR;ACT15
5710329468;5645569684;A10925B;5637145326;0;FAR-002015;annamaria.massara;5637145415;36003158, ROTTAMAZIONE TARANTO 11.04 ECOLOGICA SUD;13;Post fixed assets;2212;1;-145000000;EUR;ACT15
5637459733;5637240724;A10925B;5637145326;0;FAA000000812;annamaria.massara;5637145415;Split fixed asset;13;Post fixed assets;200;1;210000000;EUR;ACT15
5710335181;5645565806;E43500;5637145326;0;FAR-003370;annamaria.massara;5637145843;36008921, ROTTAMAZIONE TARANTO 11.04 ECOLOGICA SUD;13;Post fixed assets;2212;1;1660000;EUR;ACT15
5710333352;5645565806;E43500;5637145326;0;FAR-002983;annamaria.massara;5637145843;36006164, ROTTAMAZIONE TARANTO 11.04 ECOLOGICA SUD;13;Post fixed assets;2212;1;56100000;EUR;ACT15
5710335913;5645565805;A10925B;5637145326;0;FAR-003492;annamaria.massara;5637145415;36010222, ROTTAMAZIONE TARANTO 11.04 ECOLOGICA SUD;13;Post fixed assets;2212;1;-820000000;EUR;ACT15
5642344522;5637238450;A10955D;5637145326;0;FAR-000042;annamaria.massara;5637145428;Edilscavi - Rottamazione Taranto 2018;13;Post fixed assets;225;1;79800000;EUR;ACT15
5654906634;5637238450;A10955D;5637145326;0;FAD-000906;annamaria.massara;5637145428;SYSTEM HOUSE - VENDITA 2000978 SEDIE/TAVOLI TA2-TA3;13;Post fixed assets;874;1;35280000;EUR;ACT15
5686600630;5644326715;A10920D;5637145326;0;7100081038;annamaria.massara;5637145411;109000440, Spit fixed asset;13;Post fixed assets;0;558;-1540000;EUR;ACT15
5724376882;5644326715;A10920D;5637145326;0;7100081156;annamaria.massara;5637145411;109000553, Spit fixed asset;13;Post fixed assets;0;1998;-21100000;EUR;ACT15
5656127762;5641581629;A10925B;5637145326;0;FAA000002528;giovanna.santostefan;5637145415;Split fixed asset;13;Post fixed assets;22;1;1000000;EUR;ACT15
5674516116;5644326715;A10920D;5637145326;0;7100080999;annamaria.massara;5637145411;109000396, Spit fixed asset;13;Post fixed assets;0;531;-2270000;EUR;ACT15
5654919618;5637176749;E43500;5637145326;0;FAD-001493;annamaria.massara;5637145843;SYSTEM HOUSE - VENDITA 2000978 PC MAGAZZINO;13;Post fixed assets;600;1;-36000000;EUR;ACT15
5674300893;5645331201;A10925D;5637145326;0;FAR-000461;annamaria.massara;5637145425;36005801, ROTTAMAZIONE 12/2020;13;Post fixed assets;168;1;75900000;EUR;ACT15
5695090799;5644330614;A10925D;5637145326;0;7100081074;annamaria.massara;5637145425;36008974, Spit fixed asset;13;Post fixed assets;0;5985;-20000;EUR;ACT15
5695090737;5644330614;A10925D;5637145326;0;7100081074;annamaria.massara;5637145425;36008943, Spit fixed asset;13;Post fixed assets;0;5985;-20000;EUR;ACT15
5637527386;5637238422;A10965D;5637145326;0;7100080363;giovanna.santostefan;5637145427;FA/Ledger - posting: , 7100080363;13;Post fixed assets;0;3839;-1617300000;EUR;ACT15
5698038874;5644330442;A10920D;5637145326;0;7100081081;annamaria.massara;5637145411;109000902, Spit fixed asset;13;Post fixed assets;6000;6000;-3640000;EUR;ACT15
5641569618;5637238410;A10920D;5637145326;0;7100080477;giovanna.santostefan;5637145411;Z113, Ammortamento Mese;13;Post fixed assets;0;3252;-324380000;EUR;ACT15
5695089017;5644330610;A10925D;5637145326;0;7100081074;annamaria.massara;5637145425;36008048, Spit fixed asset;13;Post fixed assets;0;5985;-1880000;EUR;ACT15
5695090351;5644330614;A10925D;5637145326;0;7100081074;annamaria.massara;5637145425;36008746, Spit fixed asset;13;Post fixed assets;0;5985;-20000;EUR;ACT15
5695090917;5644330614;A10925D;5637145326;0;7100081074;annamaria.massara;5637145425;36009033, Spit fixed asset;13;Post fixed assets;0;5985;-20000;EUR;ACT15
5679099816;5644330625;A10955D;5637145326;0;7100081022;annamaria.massara;5637145428;24009480, Spit fixed asset;13;Post fixed assets;0;1297;-84950000;EUR;ACT15
5648495284;5637238446;A10975D;5637145326;0;7100080549;daniele.selvi;5637145424;Z23, Ammortamento Mese;13;Post fixed assets;0;73;-30870000;EUR;ACT15
5695084511;5644330439;A10920D;5637145326;0;7100081074;annamaria.massara;5637145411;109000880, Spit fixed asset;13;Post fixed assets;0;5985;-124670000;EUR;ACT15
5743309967;5644330439;A10920D;5637145326;0;7100081191;annamaria.massara;5637145411;109000918, Spit fixed asset;13;Post fixed assets;1991;1991;-339710000;EUR;ACT15
5695088813;5644330610;A10925D;5637145326;0;7100081074;annamaria.massara;5637145425;36007936, Spit fixed asset;13;Post fixed assets;0;5985;-1880000;EUR;ACT15
5659137637;5637238412;A10920D;5637145326;0;7100080801;giovanna.santostefan;5637145411;109000269, Spit fixed asset;13;Post fixed assets;0;520;-1610000;EUR;ACT15
5640243371;5637238414;A10920D;5637145326;0;7100080462;giovanna.santostefan;5637145411;Z113, Ammortamento Mese;13;Post fixed assets;3289;3289;-432850000;EUR;ACT15
5639639000;5637238414;A10920D;5637145326;0;7100080395;giovanna.santostefan;5637145411;Z113, Ammortamento Mese;13;Post fixed assets;3290;3290;-52160000;EUR;ACT15
5642430928;5637238418;A10920D;5637145326;0;7100080478;giovanna.santostefan;5637145411;Z113, Ammortamento Mese;13;Post fixed assets;0;3131;-199570000;EUR;ACT15
5656213258;5637238428;A10955D;5637145326;0;7100080751;giovanna.santostefan;5637145431;Z22, Ammortamento Mese;13;Post fixed assets;0;125;-1000000;EUR;ACT15
5648480814;5637238406;A10920D;5637145326;0;7100080545;daniele.selvi;5637145411;Z113, Ammortamento Mese;13;Post fixed assets;0;696;-360870000;EUR;ACT15
5637968669;5637238334;A10975D;5637145326;0;7100080380;giovanna.santostefan;5637145426;Z20, Ammortamento Mese;13;Post fixed assets;0;3634;-11210000;EUR;ACT15
5695091655;5644476877;A10925D;5637145326;0;7100081074;annamaria.massara;5637145425;36009404, Spit fixed asset;13;Post fixed assets;0;5985;-5030000;EUR;ACT15
5686601476;5644476676;A10920D;5637145326;0;7100081038;annamaria.massara;5637145411;109000838, Spit fixed asset;13;Post fixed assets;0;558;-30000;EUR;ACT15
5637720085;5637285353;E43500;5637145326;0;FAD-000109;annamaria.massara;5637145843;Z28, Scrap Cespiti;13;Post fixed assets;280;1;1000000;EUR;ACT15
5642355532;5637238364;A10935D;5637145326;0;FAR-000343;daniele.selvi;5637145432;Edilscavi - Rottamazione Taranto 2018;13;Post fixed assets;142;1;152400000;EUR;ACT15
5639987513;5637238358;A10935D;5637145326;0;7100080399;giovanna.santostefan;5637145432;Z29, Ammortamento Mese;13;Post fixed assets;0;3295;-24590000;EUR;ACT15
5660246045;5637238400;A10920D;5637145326;0;7100080822;giovanna.santostefan;5637145411;109000018, Spit fixed asset;13;Post fixed assets;0;521;-4600000;EUR;ACT15
5637718201;5637285353;E43500;5637145326;0;FAD-000013;annamaria.massara;5637145843;Z28, Scrap Cespiti;13;Post fixed assets;280;1;19900000;EUR;ACT15
5689558012;5644476766;A10935D;5637145326;0;7100081057;annamaria.massara;5637145432;103002632, Spit fixed asset;13;Post fixed assets;0;5987;-92160000;EUR;ACT15
5686601445;5644476676;A10920D;5637145326;0;7100081038;annamaria.massara;5637145411;109000711, Spit fixed asset;13;Post fixed assets;0;558;-1320000;EUR;ACT15
5710334121;5644476879;A10925D;5637145326;0;FAR-003176;annamaria.massara;5637145425;36006527, ROTTAMAZIONE TARANTO 11.04 ECOLOGICA SUD;13;Post fixed assets;2212;1;65000000;EUR;ACT15
5698037943;5644476676;A10920D;5637145326;0;7100081081;annamaria.massara;5637145411;109000373, Spit fixed asset;13;Post fixed assets;6000;6000;-50000;EUR;ACT15
5676983888;5644476676;A10920D;5637145326;0;7100081013;annamaria.massara;5637145411;109000354, Spit fixed asset;13;Post fixed assets;5994;5994;-40000;EUR;ACT15
5655344362;5637285313;A10935D;5637145326;0;7100080715;giovanna.santostefan;5637145430;Z28, Ammortamento Mese;13;Post fixed assets;125;125;-36620000;EUR;ACT15
5674396399;5644476859;A10955D;5637145326;0;FAR-000718;annamaria.massara;5637145428;24001010, ROTTAMAZIONE 12/2020;13;Post fixed assets;390;1;170000000;EUR;ACT15
5695092171;5644476877;A10925D;5637145326;0;7100081074;annamaria.massara;5637145425;36009662, Spit fixed asset;13;Post fixed assets;0;5985;-5030000;EUR;ACT15
5710331054;5644476879;A10925D;5637145326;0;FAR-002412;annamaria.massara;5637145425;36003740, ROTTAMAZIONE TARANTO 11.04 ECOLOGICA SUD;13;Post fixed assets;2212;1;145000000;EUR;ACT15
5698022695;5644476765;A10935D;5637145326;0;7100081079;annamaria.massara;5637145432;103002625, Spit fixed asset;13;Post fixed assets;6000;6000;-148340000;EUR;ACT15
