GjaeRecId;LedgerDimension;GroupChartOfAccountsValue;Ledger;PostingLayer;SubledgerVoucher;CreatedBy;MainAccount;Text;JournalType;JournalTypeLabel;NumOfLines;CountLedgerJournal;TransactionCurrencyAmount;TransactionCurrencyCode;Activity
5637418625;5637176336;A10005;5637145326;0;9000000744;giovanna.santostefan;5637145480;Vendor - payment: 18/01/2018, 7000000075-1, 9000000744;4;Vendor disbursement;54;1;-1079700000;EUR;ACT09
5693097193;5644324433;A10100;5637145326;0;RPV80004914;marta.tozzi;5637145443;Settlement: 2000480-2021, 2000480-2021;NULL;NULL;NULL;NULL;-77173360000;EUR;ACT09
5669585844;5637176287;A10100;5637145326;0;BRC0014491;marta.tozzi;5637145443;SERFACTORING - PRESENTAZIONE DEL 01.09.2020;0;Daily;0;1;-8,62204E+11;EUR;ACT09
5642324604;5637176336;A10005;5637145326;0;9000017479;marta.tozzi;5637145480;Vendor - payment: 28/12/2018, 3120, 9000017479;4;Vendor disbursement;57;1;-619460000;EUR;ACT09
5669765804;5637176287;A10100;5637145326;0;BRC0014617;marta.tozzi;5637145443;LOTTO - INC. FT. 2/193-194;0;Daily;0;1;-26558270000;EUR;ACT09
5650167678;5637176287;A10100;5637145326;0;4000026291;marta.tozzi;5637145443;SERFACTORING - commissioni su pres. del 21/06/2019;0;Daily;0;1;-3537590000;EUR;ACT09
5724374521;5644324433;A10100;5637145326;0;NAT0002300;marta.tozzi;5637145443;Factoring transfer document : 2000839-2022;0;Daily;43;1;-66538460000;EUR;ACT09
5640121882;5637176287;A10100;5637145326;0;BRC0008084;marta.tozzi;5637145443;NATIXIS - presentazione del 24.09.2018;0;Daily;0;1;-1,70012E+12;EUR;ACT09
5685157530;5644324439;A10005;5637145326;0;9000054731;marta.tozzi;5637145480;Vendor - payment: 27/05/2021, , 9000054731;4;Vendor disbursement;0;1;-581500000;EUR;ACT09
5637602683;5637176287;A10100;5637145326;0;NAT0000123;teresa.carofano;5637145443;Factoring transfer document : 2000301-2018;0;Daily;0;1;-72512360000;EUR;ACT09
5645031823;5637176336;A10005;5637145326;0;9000023814;marta.tozzi;5637145480;Vendor - payment: 28/03/2019, 0093962822, 9000023814;4;Vendor disbursement;61;1;-1720200000;EUR;ACT09
5689287775;5644324433;A10100;5637145326;0;BRC0016777;marta.tozzi;5637145443;BANCA MPS - INC. FT. 2000380-2021;0;Daily;0;1;-3243700000;EUR;ACT09
5750500817;5644324439;A10005;5637145326;0;9000081427;marta.tozzi;5637145480;Vend.payment: 23/06/2023,100000388,1101132-2023,20628/2023/00, PO - invoice: PROJECT INFORMATICA - SUPPORT SW ORACLE  X ENI-AMEX 1Y 23/01/23-, 100000388;4;Vendor disbursement;60;1;-783240000;EUR;ACT09
5637559566;5637176287;A10100;5637145326;0;RPV80001266;marta.tozzi;5637145443;Settlement: PPV140004340, PPV140004340;NULL;NULL;NULL;NULL;13120000000;EUR;ACT09
5730735759;5644324433;A10100;5637145326;0;NAT0002462;marta.tozzi;5637145443;Factoring transfer document : 2001231-2022;0;Daily;16;1;3877160000;EUR;ACT09
5639065337;5637176287;A10100;5637145326;0;4000019114;marta.tozzi;5637145443;E.E ft. 2/409 del 31.05.2018;0;Daily;0;2;70224750000;EUR;ACT09
5637417630;5637176287;A10100;5637145326;0;RPV80000776;giovanna.santostefan;5637145443;Settlement: 200000186, 200000186;NULL;NULL;NULL;NULL;-4,8788E+11;EUR;ACT09
5667776960;5637176313;A10100;5637145326;0;4000033306;marta.tozzi;5637145453;AMS - FT. 2000511-2020 INCASSO;0;Daily;0;4;-2500000000;EUR;ACT09
5637334586;5637176287;A10100;5637145326;0;200000634;olivier.massonnat;5637145443;SISAL-150393-08/17;0;Daily;8708;3;53034640000;EUR;ACT09
5637418201;5637176287;A10100;5637145326;0;RPV80000921;annamaria.massara;5637145443;Settlement: 200000757, 200000757;NULL;NULL;NULL;NULL;93462830000;EUR;ACT09
5657098228;5637176287;A10100;5637145326;0;RPV80002823;marta.tozzi;5637145443;Settlement: NAT0000723, NAT0000723;NULL;NULL;NULL;NULL;77901880000;EUR;ACT09
5639430643;5637176287;A10100;5637145326;0;RPV80001498;marta.tozzi;5637145443;Settlement: PPV140005413, PPV140005413;NULL;NULL;NULL;NULL;100000000;EUR;ACT09
5692913423;5644324433;A10100;5637145326;0;RPV80004855;marta.tozzi;5637145443;Settlement: NAT0001661, NAT0001661;NULL;NULL;NULL;NULL;-12135340000;EUR;ACT09
5639468049;5637176287;A10100;5637145326;0;NAT0000257;teresa.carofano;5637145443;Factoring transfer document : 7000045-2018;0;Daily;13;1;-1,49585E+12;EUR;ACT09
5637513198;5637176287;A10100;5637145326;0;RPV80001180;marta.tozzi;5637145443;Settlement: NAT0000074, NAT0000074;NULL;NULL;NULL;NULL;-2417330000;EUR;ACT09
5689554065;5644324433;A10100;5637145326;0;RPV80004678;marta.tozzi;5637145443;Settlement: NAT0001587, NAT0001587;NULL;NULL;NULL;NULL;-30000000;EUR;ACT09
5637714959;5637176287;A10100;5637145326;0;4000017103;marta.tozzi;5637145443;EE ft. 2/266 del 29.03.2018;0;Daily;0;2;-7,68953E+11;EUR;ACT09
5672214879;5644324433;A10100;5637145326;0;RPV80003779;marta.tozzi;5637145443;Settlement: 2000602-2020, 2000602-2020;NULL;NULL;NULL;NULL;9760670000;EUR;ACT09
5642685074;5637176287;A10100;5637145326;0;RPV80001924;teresa.carofano;5637145443;Settlement: 2000750-2018, 2000750-2018;NULL;NULL;NULL;NULL;1,25811E+12;EUR;ACT09
5664510723;5637176336;A10005;5637145326;0;9000044347;marta.tozzi;5637145480;Vendor - payment: 03/06/2020, 425/2020, 9000044347;4;Vendor disbursement;52;1;-4211460000;EUR;ACT09
5734942392;5644324433;A10100;5637145326;0;4000047907;marta.tozzi;5637145443;NATIXIS - FONDO DI GARANZIA;0;Daily;8;1;75092090000;EUR;ACT09
5649984853;5637176336;A10005;5637145326;0;9000029168;marta.tozzi;5637145480;Vendor - payment: 24/06/2019, 19FVRW071690, 9000029168;4;Vendor disbursement;8;1;-2,47952E+11;EUR;ACT09
5689287269;5644324433;A10100;5637145326;0;RPV80004641;marta.tozzi;5637145443;Settlement: 7000026-2021, 7000026-2021;NULL;NULL;NULL;NULL;-7,06507E+11;EUR;ACT09
5677023099;5644324433;A10100;5637145326;0;BRC0015567;marta.tozzi;5637145443;INTESA SANPAOLO - PRESENTAZIONE DEL 27.01.2021;0;Daily;0;1;-2,68463E+12;EUR;ACT09
5719679056;5644324439;A10005;5637145326;0;9000063109;marta.tozzi;5637145480;Vendor - payment: 29/07/2022, 0073537210, 9000063109;4;Vendor disbursement;80;1;-5124000000;EUR;ACT09
5640844314;5637176287;A10100;5637145326;0;RPV80001803;marta.tozzi;5637145443;Settlement: 2000555-2018, 2000555-2018;NULL;NULL;NULL;NULL;-24268880000;EUR;ACT09
5643902342;5637176287;A10100;5637145326;0;RPV80002011;marta.tozzi;5637145443;Settlement: NAT0000424, NAT0000424;NULL;NULL;NULL;NULL;946010000;EUR;ACT09
5645020609;5637176287;A10100;5637145326;0;4000024397;marta.tozzi;5637145443;WIND - inc. ft. 2/176 rit. acc.to;0;Daily;0;1;-1799980000;EUR;ACT09
5637499109;5637176287;A10100;5637145326;0;BRC6129;marta.tozzi;5637145443;AMAZON - inc. ft. 2/-811-812;0;Daily;3;1;-4,2187E+11;EUR;ACT09
5687213894;5644324433;A10100;5637145326;0;NAT0001535;marta.tozzi;5637145443;Factoring transfer document : 2000489-2021;0;Daily;0;1;-1074860000;EUR;ACT09
5637258650;5637176287;A10100;5637145326;0;4000002916;olivier.massonnat;5637145443;Servizio Elettrico ft. 2/128 del 07.03.2017;0;Daily;7755;4;7,61E+11;EUR;ACT09
5639660919;5637176287;A10100;5637145326;0;RPV80001596;marta.tozzi;5637145443;Settlement: 2000405-2018, 2000405-2018;NULL;NULL;NULL;NULL;50442560000;EUR;ACT09
5705220368;5644324433;A10100;5637145326;0;NAT0002039;marta.tozzi;5637145443;Factoring transfer document : 2000161-2022;0;Daily;31;1;-744200000;EUR;ACT09
5639664369;5637176287;A10100;5637145326;0;PPV140005801;marta.tozzi;5637145443;E.E. FT. 2/573-2/569;0;Daily;9;9;94750880000;EUR;ACT09
5705220399;5644324433;A10100;5637145326;0;NAT0002054;marta.tozzi;5637145443;Factoring transfer document : 2000264-2022;0;Daily;31;1;6940460000;EUR;ACT09
5671913890;5644324433;A10100;5637145326;0;RPV80003762;marta.tozzi;5637145443;Settlement: 4000031752, 4000031752;NULL;NULL;NULL;NULL;103030000;EUR;ACT09
5698039103;5644324433;A10100;5637145326;0;4000040253;marta.tozzi;5637145443;AGENVITA - INC. FT. 2/891 RIT. ACC.TO;0;Daily;1;1;-1051040000;EUR;ACT09
5637415490;5637176287;A10100;5637145326;0;RPV80000189;annamaria.massara;5637145443;Settlement: 4000008021, 4000008021;NULL;NULL;NULL;NULL;-32212710000;EUR;ACT09
5702651693;5644324433;A10100;5637145326;0;4000041557;marta.tozzi;5637145443;AMEX - INC. FT. 2001013-2021 RIT. ACC.TO;0;Daily;5;1;-1736500000;EUR;ACT09
5637411994;5637176287;A10100;5637145326;0;4000015015;annamaria.massara;5637145443;G/C DUMMY <-> CLIENTI;0;Daily;59;59;63048510000;EUR;ACT09
5674236810;5644324433;A10100;5637145326;0;RPV80003996;marta.tozzi;5637145443;Settlement: 8000060-2020, 8000060-2020;NULL;NULL;NULL;NULL;-8432640000;EUR;ACT09
5686117492;5644324433;A10100;5637145326;0;RPV80004478;marta.tozzi;5637145443;Settlement: NAT0001472, NAT0001472;NULL;NULL;NULL;NULL;71218090000;EUR;ACT09
5637418252;5637176287;A10100;5637145326;0;RPV80000947;annamaria.massara;5637145443;Settlement: 200000358, 200000358;NULL;NULL;NULL;NULL;-82338900000;EUR;ACT09
5648841026;5637176287;A10100;5637145326;0;NAT0000521;teresa.carofano;5637145443;Factoring transfer document : 2000415-2019;0;Daily;14;1;-119320000;EUR;ACT09
5640515400;5637176287;A10100;5637145326;0;BRC0008484;marta.tozzi;5637145443;VOLKSWAGEN - inc. ft. 2/503;0;Daily;0;1;-40340560000;EUR;ACT09
5640521855;5637176287;A10100;5637145326;0;4000020894;marta.tozzi;5637145443;NATIXIS - commissioni factoring;0;Daily;0;2;-1990970000;EUR;ACT09
5715136098;5644324433;A10100;5637145326;0;4000043666;marta.tozzi;5637145443;ENI PLENITUDE FT. 2000456-2022 DEL 29.04.2022;0;Daily;3;1;3702470000;EUR;ACT09
5746984624;5644324433;A10100;5637145326;0;NAT0002652;marta.tozzi;5637145443;Factoring transfer document : 2000556-2023;0;Daily;13;1;-57881020000;EUR;ACT09
5642968108;5637176287;A10100;5637145326;0;4000022315;marta.tozzi;5637145443;NATIXIS - commissioni factoring;0;Daily;0;2;-1518190000;EUR;ACT09
5689518955;5644324433;A10100;5637145326;0;4000038539;marta.tozzi;5637145443;ENI FT. 2/606 DEL 21.07.2021;0;Daily;2;1;-1,10731E+12;EUR;ACT09
5745488272;5644324433;A10100;5637145326;0;NAT0002623;marta.tozzi;5637145443;Factoring transfer document : 2000480-2023;0;Daily;23;1;-44375570000;EUR;ACT09
5692127944;5644324433;A10100;5637145326;0;RPV80004764;marta.tozzi;5637145443;Settlement: 2000452-2021, 2000452-2021;NULL;NULL;NULL;NULL;4504790000;EUR;ACT09
5680371757;5644324433;A10100;5637145326;0;BRC0016007;marta.tozzi;5637145443;PHILIP MORRIS - INC. FT. 2/888;0;Daily;0;3;76992800000;EUR;ACT09
5644838186;5637176336;A10005;5637145326;0;9000023324;marta.tozzi;5637145480;Vendor - payment: 21/03/2019, 22778V1/2019, 9000023324;4;Vendor disbursement;6;1;-4761970000;EUR;ACT09
5703137575;5644324439;A10005;5637145326;0;90SG006474;marta.tozzi;5637145480;Vend.payment: 30/01/2022,0120210445,90SG006474,,;4;Vendor disbursement;50;1;-16470000000;EUR;ACT09
5639170167;5637176336;A10005;5637145326;0;9000008192;marta.tozzi;5637145480;Vendor - payment: 26/06/2018,;4;Vendor disbursement;56;1;-38422870000;EUR;ACT09
5637415303;5637176287;A10100;5637145326;0;RPV80000095;annamaria.massara;5637145443;Settlement: 4000002058, 4000002058;NULL;NULL;NULL;NULL;1,22318E+11;EUR;ACT09
5637236171;5637176287;A10100;5637145326;0;4000000103;olivier.massonnat;5637145443;G/c SKY 2/902 del 30.12.2016;0;Daily;12149;16;1,71904E+11;EUR;ACT09
5674082651;5644324433;A10100;5637145326;0;RPV80003989;marta.tozzi;5637145443;Settlement: NAT0001207, NAT0001207;NULL;NULL;NULL;NULL;79903960000;EUR;ACT09
5659510432;5637176287;A10100;5637145326;0;4000030310;marta.tozzi;5637145443;NATIXIS - abbonamento internet;0;Daily;2;1;-48000000;EUR;ACT09
5649873735;5637176287;A10100;5637145326;0;RPV80002246;marta.tozzi;5637145443;Settlement: BRC0010504, BRC0010504;NULL;NULL;NULL;NULL;-342580000;EUR;ACT09
5662907477;5637176287;A10100;5637145326;0;RPV80003125;marta.tozzi;5637145443;Settlement: 4000031734, 4000031734;NULL;NULL;NULL;NULL;-9,15135E+11;EUR;ACT09
5644938748;5637176287;A10100;5637145326;0;BRC0009826;marta.tozzi;5637145443;S.E.N.- inc. ft. 2/56;0;Daily;0;1;-2,59456E+11;EUR;ACT09
5639170133;5637176336;A10005;5637145326;0;9000008122;marta.tozzi;5637145480;Vendor - payment: 26/06/2018, 131/2018/PV, 9000008122;4;Vendor disbursement;56;1;-2435120000;EUR;ACT09
5654876082;5637176287;A10100;5637145326;0;RPV80002637;marta.tozzi;5637145443;Settlement: NAT0000667, NAT0000667;NULL;NULL;NULL;NULL;1,96433E+11;EUR;ACT09
5663600586;5637176287;A10100;5637145326;0;4000032289;marta.tozzi;5637145443;E.E. ft. 2/861 del 23.09.2019 G/C;0;Daily;0;2;-380650000;EUR;ACT09
5651313078;5637176287;A10100;5637145326;0;NAT0000594;teresa.carofano;5637145443;Factoring transfer document : 2000540-2019;0;Daily;0;1;-20674670000;EUR;ACT09
5673788456;5644324433;A10100;5637145326;0;RPV80003896;marta.tozzi;5637145443;Settlement: 2000661-2020, 2000661-2020;NULL;NULL;NULL;NULL;10215060000;EUR;ACT09
5637303978;5637176287;A10100;5637145326;0;200000476;olivier.massonnat;5637145443;LOTTOMATICA-110132-05/17;0;Daily;8088;3;52206560000;EUR;ACT09
5637464813;5637176287;A10100;5637145326;0;RPV80001129;annamaria.massara;5637145443;Settlement: 4000015072, 4000015072;NULL;NULL;NULL;NULL;-3,41973E+11;EUR;ACT09
5637415398;5637176287;A10100;5637145326;0;RPV80000143;annamaria.massara;5637145443;Settlement: 4000006220, 4000006220;NULL;NULL;NULL;NULL;-272300000;EUR;ACT09
5744570391;5644324439;A10005;5637145326;0;9000077674;marta.tozzi;5637145480;Vend.payment: 31/01/2023,1000000234,1200011-2023,DE05-CI000001077, PO - invoice: TP GERMANY - EQUINIX (CROSS CONNECT) 01/2023-,Vend.payment: 28/02/2023,1000000234,1200031-2023,DE05-CI000001143, TP SUPPORT - EQUINIX  NESSUS 02/2023.Vend.payment: 31/03/2023,1000000234,1200079-2023,DE05-CI000001266, PO - invoice: TP SUPPORT - EMEA IT SERVICES Q1 2023,Vend.payment: 31/03/2023,1000000234,1200082-2023,DE05-CI000001305, TP SUPPORT - EQUINIX  NESSUS 03/2023;4;Vendor disbursement;17;1;-64296730000;EUR;ACT09
5637237844;5637176287;A10100;5637145326;0;4000000638;olivier.massonnat;5637145443;G/c Eni  ft. 2/65 del 31.01.2017;0;Daily;0;1;1,12783E+11;EUR;ACT09
5681939844;5644324433;A10100;5637145326;0;NAT0001442;marta.tozzi;5637145443;Factoring transfer document : 7000020-2021;0;Daily;9;1;7,05455E+11;EUR;ACT09
5655831143;5637176287;A10100;5637145326;0;RPV80002679;marta.tozzi;5637145443;Settlement: NAT0000700, NAT0000700;NULL;NULL;NULL;NULL;48000000;EUR;ACT09
5666745843;5637176287;A10100;5637145326;0;RPV80003499;marta.tozzi;5637145443;Settlement: NAT0001001, NAT0001001;NULL;NULL;NULL;NULL;-11224000000;EUR;ACT09
5679579467;5644324433;A10100;5637145326;0;4000036377;marta.tozzi;5637145443;AMEX - PRES. DEL 01.02.21 FT. 8/87-88-97;0;Daily;0;3;-1,64724E+11;EUR;ACT09
5637418138;5637176287;A10100;5637145326;0;RPV80000898;annamaria.massara;5637145443;Settlement: 4000014873, 4000014873;NULL;NULL;NULL;NULL;-2,651E+11;EUR;ACT09
5637254524;5637176315;A10100;5637145326;0;700000017;olivier.massonnat;5637145453;TP EMEA- Rebilling MPLS 2016;0;Daily;7801;2;48366000000;EUR;ACT09
5648646449;5637176287;A10100;5637145326;0;RPV80002187;marta.tozzi;5637145443;Settlement: 2000322-2019, 2000322-2019;NULL;NULL;NULL;NULL;50903220000;EUR;ACT09
5693097154;5644324433;A10100;5637145326;0;RPV80004894;marta.tozzi;5637145443;Settlement: 2000511-2021, 2000511-2021;NULL;NULL;NULL;NULL;993690000;EUR;ACT09
5657242229;5637176302;A10450;5637145326;0;4000029352;annamaria.massara;5637145446;CAPOCEFALO LAURE-2001155-2019-TRATTENUTA CEDOLINO;0;Daily;89;1;-50000000;EUR;ACT09
5640143216;5637176287;A10100;5637145326;0;RPV80001677;marta.tozzi;5637145443;Settlement: 2000569-2018, 2000569-2018;NULL;NULL;NULL;NULL;-92467010000;EUR;ACT09
5637235961;5637176287;A10100;5637145326;0;4000000002;olivier.massonnat;5637145443;ENEL E. - g/c rit. acc. ft. 2/788;0;Daily;2;2;-1460460000;EUR;ACT09
5660075565;5637176336;A10005;5637145326;0;9000041242;marta.tozzi;5637145480;Vendor - payment: 25/02/2020, DBTP065102, 9000041242;4;Vendor disbursement;77;1;-98640000;EUR;ACT09
5661608894;5637176287;A10100;5637145326;0;RPV80003043;marta.tozzi;5637145443;Settlement: NAT0000832, NAT0000832;NULL;NULL;NULL;NULL;21292970000;EUR;ACT09
5637416066;5637176287;A10100;5637145326;0;RPV80000410;annamaria.massara;5637145443;Settlement: 200000312, 200000312;NULL;NULL;NULL;NULL;-38703770000;EUR;ACT09
5692666017;5644324439;A10005;5637145326;0;9000057330;marta.tozzi;5637145480;Vendor - payment: 10/09/2021, , 9000057330 NOTA SPESE;4;Vendor disbursement;0;1;-82400000;EUR;ACT09
5700741811;5644324433;A10100;5637145326;0;NAT0001850;marta.tozzi;5637145443;Factoring transfer document : 2001162-2021;0;Daily;25;1;-17997660000;EUR;ACT09
5687220965;5644327254;A10100;5637145326;0;4000038075;marta.tozzi;5637145453;AMS - INC. FT. 2000386 2021;0;Daily;4;4;-2500000000;EUR;ACT09
5637415179;5637176287;A10100;5637145326;0;RPV80000033;annamaria.massara;5637145443;Settlement: 4500000048, 4500000048;NULL;NULL;NULL;NULL;40000000;EUR;ACT09
5690492452;5644324433;A10100;5637145326;0;4000038628;marta.tozzi;5637145443;NATIXIS - FORFAIT CASH MANAGEMENT;0;Daily;3;1;30000000;EUR;ACT09
5700741782;5644324433;A10100;5637145326;0;NAT0001835;marta.tozzi;5637145443;Factoring transfer document : 2001109-2021;0;Daily;25;1;3022550000;EUR;ACT09
5731632332;5644324433;A10100;5637145326;0;BRC0024557;marta.tozzi;5637145443;NATIXIS - PRESENTAZIONE DEL 28.12.2022;0;Daily;0;1;-4,4349E+11;EUR;ACT09
5661217552;5637176287;A10100;5637145326;0;RPV80002972;marta.tozzi;5637145443;Settlement: 2001016-2019, 2001016-2019;NULL;NULL;NULL;NULL;-693290000;EUR;ACT09
5662397250;5637176287;A10100;5637145326;0;RPV80003111;marta.tozzi;5637145443;Settlement: 2001214-2019, 2001214-2019;NULL;NULL;NULL;NULL;60785840000;EUR;ACT09
5651168162;5637176287;A10100;5637145326;0;RPV80002331;marta.tozzi;5637145443;Settlement: 2000247-2019, 2000247-2019;NULL;NULL;NULL;NULL;-3321820000;EUR;ACT09
5662445698;5638414599;A10100;5637145326;0;BRC0013472;marta.tozzi;5637145453;TP PORTUGAL - INC. FT. 7/18;0;Daily;0;1;-1644940000;EUR;ACT09
5661226802;5637176287;A10100;5637145326;0;NAT0000832;marta.tozzi;5637145443;Factoring transfer document : 2000205-2020;0;Daily;9;1;-21292970000;EUR;ACT09
5711340451;5644324439;A10005;5637145326;0;9000060355;marta.tozzi;5637145480;Vend.payment: 27/04/2022,DBTP158124,9000060355,,;4;Vendor disbursement;43;1;-4301920000;EUR;ACT09
5679579537;5644324433;A10100;5637145326;0;4000036385;marta.tozzi;5637145443;AMEX - INC. FT. 2/971 RIT. ACC.TO;0;Daily;0;1;-349140000;EUR;ACT09
5638951016;5637176287;A10100;5637145326;0;RPV80001415;marta.tozzi;5637145443;Settlement: 7000029-2018, 7000029-2018;NULL;NULL;NULL;NULL;-1,62305E+12;EUR;ACT09
5655294250;5637176287;A10100;5637145326;0;RPV80002657;marta.tozzi;5637145443;Settlement: 4000026504, 4000026504;NULL;NULL;NULL;NULL;5200000;EUR;ACT09
5746020601;5644324439;A10005;5637145326;0;9000078340;marta.tozzi;5637145480;Vend.payment: 11/05/2023,200000900,1100796-2023,105/1, PO - invoice: DI CORRADO - PARERE PREVIDENZIALE SU DECONTRIBUZIONE SUD 05/2023-,;4;Vendor disbursement;54;1;-2137600000;EUR;ACT09
5637334573;5637176287;A10100;5637145326;0;200000629;olivier.massonnat;5637145443;TELECOM-110122-08/17 r.a. split payment;0;Daily;8708;3;1,06806E+11;EUR;ACT09
5680071830;5644324433;A10100;5637145326;0;NAT0001424;marta.tozzi;5637145443;Factoring transfer document : 2000246-2021;0;Daily;32;1;5665550000;EUR;ACT09
5637418279;5637176287;A10100;5637145326;0;RPV80000960;annamaria.massara;5637145443;Settlement: 200000654, 200000654;NULL;NULL;NULL;NULL;1,81602E+11;EUR;ACT09
5733261458;5644324433;A10100;5637145326;0;4000047346;marta.tozzi;5637145443;DOMESTIC & GENERAL - INC. FT. 2001184-2022 RIT. ACC.TO;0;Daily;1;1;-77450000;EUR;ACT09
5664510721;5637176336;A10005;5637145326;0;9000044340;marta.tozzi;5637145480;Vendor - payment: 03/06/2020, DBTP085311, 9000044340;4;Vendor disbursement;52;1;-315240000;EUR;ACT09
5663509140;5637176287;A10100;5637145326;0;BRC0013634;marta.tozzi;5637145443;AMEX - PRESENTAZIONE DEL 03.04.2020 FT 8/05-2020;0;Daily;0;1;-64596230000;EUR;ACT09
5652653332;5637176287;A10100;5637145326;0;RPV80002436;marta.tozzi;5637145443;Settlement: 2000422-2019, 2000422-2019;NULL;NULL;NULL;NULL;-1,22691E+12;EUR;ACT09
5637415194;5637176287;A10100;5637145326;0;RPV80000041;annamaria.massara;5637145443;Settlement: 4500000201, 4500000201;NULL;NULL;NULL;NULL;-1,45448E+11;EUR;ACT09
5664510757;5637176336;A10005;5637145326;0;9000044385;marta.tozzi;5637145480;Vendor - payment: 03/06/2020, 0000422/2020, 9000044385;4;Vendor disbursement;52;1;-51163510000;EUR;ACT09
5637415416;5637176287;A10100;5637145326;0;RPV80000152;annamaria.massara;5637145443;Settlement: 4000004851, 4000004851;NULL;NULL;NULL;NULL;-5931090000;EUR;ACT09
5692705956;5644324433;A10100;5637145326;0;RPV80004795;marta.tozzi;5637145443;Settlement: 2000451-2021, 2000451-2021;NULL;NULL;NULL;NULL;3529410000;EUR;ACT09
5637414704;5637176287;A10100;5637145326;0;RPV80000001;annamaria.massara;5637145443;Settlement: 4500000659, 4500000659;NULL;NULL;NULL;NULL;39747730000;EUR;ACT09
5666160927;5637176313;A10100;5637145326;0;4000032929;marta.tozzi;5637145453;COMM. SU INCASSO AMS;0;Daily;0;1;-14000000;EUR;ACT09
5657419828;5637176287;A10100;5637145326;0;RPV80002854;marta.tozzi;5637145443;Settlement: 4000029587, 4000029587;NULL;NULL;NULL;NULL;-8,6458E+11;EUR;ACT09
5670896246;5637176287;A10100;5637145326;0;RPV80003723;marta.tozzi;5637145443;Settlement: NAT0001135, NAT0001135;NULL;NULL;NULL;NULL;-7094180000;EUR;ACT09
5700534665;5644324433;A10100;5637145326;0;BRC0018308;marta.tozzi;5637145443;SERFACTORING - PRESENTAZIONE DEL 17.12.2021;0;Daily;0;1;-1,0534E+12;EUR;ACT09
5679512526;5644327254;A10100;5637145326;0;4000036346;marta.tozzi;5637145453;AMS -  INC. FT. 2000071 2021;0;Daily;4;4;-2500000000;EUR;ACT09
