GjaeRecId;LedgerDimension;GroupChartOfAccountsValue;Ledger;PostingLayer;SubledgerVoucher;CreatedBy;MainAccount;Text;JournalType;JournalTypeLabel;NumOfLines;CountLedgerJournal;TransactionCurrencyAmount;TransactionCurrencyCode;Activity
5702824961;5644324508;A10105;5637145326;0;RRR-006757;marta.tozzi;5637145449;American Express Italia S.r.l. - 8000011-2022;NULL;NULL;NULL;NULL;-1,8339E+11;EUR;ACT07
5670809769;5637180656;A10420;5637145326;0;SP-000356;marta.tozzi;5637145552;Cust/Ledger - invoice: 19/10/2020, 2000754-2020, 2000754-2020;NULL;NULL;NULL;NULL;13961610000;EUR;ACT07
5640509241;5637176560;R40000;5637145326;0;2000755-2018;teresa.carofano;5637145648;SO/Ledger - invoice: 30/10/2018, 2000755-2018, 2000755-2018;NULL;NULL;NULL;NULL;-1,72255E+11;EUR;ACT07
5690942899;5644324508;A10105;5637145326;0;RRR-005810;marta.tozzi;5637145449;Sky Italia Network Service S.r.L. - 2000671-2021;NULL;NULL;NULL;NULL;-20279570000;EUR;ACT07
5721272221;5644324508;A10105;5637145326;0;RR-011484;marta.tozzi;5637145449;SISAL LOTTERY ITALIA S.P.A.;NULL;NULL;NULL;NULL;120000;EUR;ACT07
5657203996;5639752456;R43010;5637145326;0;2001262-2019;annamaria.massara;5637225581;Cust/Ledger - invoice: 31/12/2019, 2001262-2019, 2001262-2019;NULL;NULL;NULL;NULL;-40980000;EUR;ACT07
5666231850;5637176300;A10105;5637145326;0;RRR-004021;marta.tozzi;5637145449;Manpower Talent Solution Company S.r.l. - 2000541-2020;NULL;NULL;NULL;NULL;-110000000;EUR;ACT07
5676711765;5644324508;A10105;5637145326;0;RR-005933;marta.tozzi;5637145449;Randstad Hr Solutions S.r.l.;NULL;NULL;NULL;NULL;4060000000;EUR;ACT07
5673788749;5645501343;R41250;5637145326;0;RRR-004616;marta.tozzi;5637145657;TELEPERFORMANCE EMEA - 7000094-2020;NULL;NULL;NULL;NULL;-6977880000;EUR;ACT07
5743220281;5644324508;A10105;5637145326;0;RRR-009218;marta.tozzi;5637145449;ROYAL CANIN U.S.A. Inc - 2000456-2023;NULL;NULL;NULL;NULL;-22886280000;EUR;ACT07
5644889519;5637175123;L20220;5637145326;0;2000232-2019;teresa.carofano;5637145547;SO/Ledger - invoice: SO0001421, Randstad Hr Solutions S.r.l.;NULL;NULL;NULL;NULL;-9200000;EUR;ACT07
5681902517;5645311445;R40000;5637145326;0;RRR-005230;marta.tozzi;5637145648;ENI Gas e Luce S.p.A. - 2000319-2021;NULL;NULL;NULL;NULL;6,20081E+11;EUR;ACT07
5698608159;5649395724;R40000;5637145326;0;RR-008879;angela.petrini;5637145648;ASURION EUROPE LIMITED;NULL;NULL;NULL;NULL;-57467180000;EUR;ACT07
5637377314;5637176300;A10105;5637145326;0;RRF000011;teresa.carofano;5637145449;TECHNOGYM S.P.A.;NULL;NULL;NULL;NULL;180740000;EUR;ACT07
5656274748;5638679926;R40000;5637145326;0;RR-002901;angela.petrini;5637145648;Sky Italia Network Service S.r.L.;NULL;NULL;NULL;NULL;-54685400000;EUR;ACT07
5736911804;5651896255;R40000;5637145326;0;RRR-008948;marta.tozzi;5637145648;SERVIZI DOMESTIC & GENERAL ITALIA S - 2000283-2023;NULL;NULL;NULL;NULL;30092760000;EUR;ACT07
5723451775;5651447253;R40000;5637145326;0;RR-011822;marta.tozzi;5637145648;SPRING SRL;NULL;NULL;NULL;NULL;-2845000000;EUR;ACT07
5644821607;5637179139;R40210;5637145326;0;2000184-2019;teresa.carofano;5637145649;SO/Ledger - invoice: SO0001376, Adecco Formazione S.r.l.;NULL;NULL;NULL;NULL;-324000000;EUR;ACT07
5640472233;5637176300;A10105;5637145326;0;RRR-001164;teresa.carofano;5637145449;Enel Energia S.p.A. - 2000747-2018;NULL;NULL;NULL;NULL;-13136180000;EUR;ACT07
5669261905;5644138204;R40000;5637145326;0;RRR-004263;annamaria.massara;5637145648;Amex Agenzia Assicurativa S.r.l. - 2000697-2020;NULL;NULL;NULL;NULL;1600000000;EUR;ACT07
5676711519;5644324508;A10105;5637145326;0;RRR-004909;marta.tozzi;5637145449;Gi Formazione S.r.l. - 2000080-2021;NULL;NULL;NULL;NULL;-1000170000;EUR;ACT07
5694868674;5644324433;A10100;5637145326;0;8000106-2021;marta.tozzi;5637145443;SO - invoice : SO0005382, American Express Italia S.r.l.;NULL;NULL;NULL;NULL;3727100000;EUR;ACT07
5687457094;5645367639;R40000;5637145326;0;2000541-2021;marta.tozzi;5637145648;SO/Ledger - invoice: SO0004816, Sky Italia Network Service S.r.L.;NULL;NULL;NULL;NULL;-828310000;EUR;ACT07
5679882898;5644324508;A10105;5637145326;0;RRR-005105;marta.tozzi;5637145449;CEVA Logistics Italia S.r.l. - 2000232-2021;NULL;NULL;NULL;NULL;-4624100000;EUR;ACT07
5725455427;5644324830;A10105;5637145326;0;RRR-008055;marta.tozzi;5637145449;SILVER PRINCE SRL - 2000954-2022;NULL;NULL;NULL;NULL;-2520000000;EUR;ACT07
5638519082;5637180656;A10420;5637145326;0;SP-000081;teresa.carofano;5637145552;Cust/Ledger - invoice: 31/05/2018, 2000409-2018, 2000409-201;NULL;NULL;NULL;NULL;2159980000;EUR;ACT07
5670850027;5644138204;R40000;5637145326;0;RRR-004372;marta.tozzi;5637145648;Amex Agenzia Assicurativa S.r.l. - 2000767-2020;NULL;NULL;NULL;NULL;550000000;EUR;ACT07
5736573065;5650220234;R41000;5637145326;0;RR-013335;Admin;5637145656;TELEPERFORMANCE EMEA;NULL;NULL;NULL;NULL;-70500000;EUR;ACT07
5700254262;5644324508;A10105;5637145326;0;RR-009005;racheal.mbabazi;5637145449;Etjca Formazione S.r.l.;NULL;NULL;NULL;NULL;230000000;EUR;ACT07
5637560834;5637183087;R40000;5637145326;0;RR-000498;angela.petrini;5637145648;AMAZON EU SARL, SUCCURSALE ITALIANA;NULL;NULL;NULL;NULL;-3,79036E+11;EUR;ACT07
5721384044;5650223569;R40000;5637145326;0;RRF001802;marta.tozzi;5637145648;American Express Italia S.r.l.;NULL;NULL;NULL;NULL;28266000000;EUR;ACT07
5724864140;5645367595;R40000;5637145326;0;RR-011955;fausta.marciuliano;5637145648;American Express Italia S.r.l.;NULL;NULL;NULL;NULL;-58104000000;EUR;ACT07
5720113724;5650858217;R40000;5637145326;0;RR-011312;paola.bifari;5637145648;ROYAL CANIN U.S.A. Inc;NULL;NULL;NULL;NULL;-19279730000;EUR;ACT07
5716200710;5644324508;A10105;5637145326;0;RRR-007508;racheal.mbabazi;5637145449;SISAL LOTTERY ITALIA S.P.A. - 2000607-2022;NULL;NULL;NULL;NULL;-21405870000;EUR;ACT07
5648106417;5637176542;R40000;5637145326;0;RR-001838;fausta.marciuliano;5637145648;Servizio Elettrico Nazionale S.p.A.;NULL;NULL;NULL;NULL;-3,43958E+11;EUR;ACT07
5662782953;5637183799;A10105;5637145326;0;RR-003715;marta.tozzi;5637145449;SisalPay S.p.A.;NULL;NULL;NULL;NULL;-19020430000;EUR;ACT07
5686077539;5648064473;R41250;5637145326;0;RR-007092;annamaria.massara;5637145657;TLS CONTACT ITALIA S.R.L.;NULL;NULL;NULL;NULL;-1980000000;EUR;ACT07
5705861920;5649712402;R40000;5637145326;0;RR-009881;angela.petrini;5637145648;AMAZON EU SARL, SUCCURSALE ITALIANA;NULL;NULL;NULL;NULL;-11491200000;EUR;ACT07
5639706788;5637180656;A10420;5637145326;0;2000624-2018;teresa.carofano;5637145552;SO/Ledger - invoice: 29/08/2018, 2000624-2018, 2000624-2018;NULL;NULL;NULL;NULL;-72109980000;EUR;ACT07
5752043633;5644324508;A10105;5637145326;0;RRF002263;marta.tozzi;5637145449;AMAZON EU SARL, SUCCURSALE ITALIANA;NULL;NULL;NULL;NULL;4806110000;EUR;ACT07
5723331320;5644324433;A10100;5637145326;0;2000896-2022;marta.tozzi;5637145443;SO - invoice : SO0006978, MARS PETCARE US INC.;NULL;NULL;NULL;NULL;67142660000;EUR;ACT07
5702620612;5645311441;R40000;5637145326;0;RRR-006671;marta.tozzi;5637145648;ENI Gas e Luce S.p.A. - 2000050-2022;NULL;NULL;NULL;NULL;77948530000;EUR;ACT07
5716431011;5644324433;A10100;5637145326;0;2000636-2022;racheal.mbabazi;5637145443;SO - invoice : SO0006610, Sky Italia Network Service S.r.L.;NULL;NULL;NULL;NULL;51778310000;EUR;ACT07
5709224239;5645367664;R40000;5637145326;0;RR-010267;paola.bifari;5637145648;Sky Italia Network Service S.r.L.;NULL;NULL;NULL;NULL;-5167510000;EUR;ACT07
5642129541;5637179139;R40210;5637145326;0;RRR-001339;teresa.carofano;5637145649;Gi Formazione S.r.l. - 2000859-2018;NULL;NULL;NULL;NULL;1748940000;EUR;ACT07
5733222143;5644324838;A10450;5637145326;0;2000008-2023;racheal.mbabazi;5637145446;SO - invoice : SO0007870, Randstad Hr Solutions S.r.l.;NULL;NULL;NULL;NULL;969900000;EUR;ACT07
5669233797;5637176300;A10105;5637145326;0;RR-004739;annamaria.massara;5637145449;MARS PETCARE US INC.;NULL;NULL;NULL;NULL;26274920000;EUR;ACT07
5749157388;5652099454;A10105;5637145326;0;RR-014548;marta.tozzi;5637145449;TELEPERFORMANCE POLSKA SP. Z O.O.;NULL;NULL;NULL;NULL;5097360000;EUR;ACT07
5663627620;5637180656;A10420;5637145326;0;SP-000337;marta.tozzi;5637145552;Cust/Ledger - invoice: 26/05/2020, 2000402-2020, 2000402-2020;NULL;NULL;NULL;NULL;23861890000;EUR;ACT07
5637496737;5637176300;A10105;5637145326;0;RRR-000261;teresa.carofano;5637145449;American Express Service Europe Limited - 8000007-2018;NULL;NULL;NULL;NULL;-15000000000;EUR;ACT07
5678326649;5645362308;R40000;5637145326;0;RRF000841;marta.tozzi;5637145648;AGENVITA S.R.L.;NULL;NULL;NULL;NULL;258740000;EUR;ACT07
5654842970;5637176300;A10105;5637145326;0;RRR-002767;teresa.carofano;5637145449;American Express Italia S.r.l. - 8000091-2019;NULL;NULL;NULL;NULL;-8550000000;EUR;ACT07
5718164665;5645309130;R40000;5637145326;0;RR-011025;paola.bifari;5637145648;Sisal Entertainment S.p.A.;NULL;NULL;NULL;NULL;-2011410000;EUR;ACT07
5745466096;5645339767;R40000;5637145326;0;RRR-009353;marta.tozzi;5637145648;CYGNIFIC BV - 7000059-2023;NULL;NULL;NULL;NULL;3594350000;EUR;ACT07
5705182312;5644324433;A10100;5637145326;0;2000260-2022;marta.tozzi;5637145443;SO - invoice : SO0006128, Amex Agenzia Assicurativa S.r.l.;NULL;NULL;NULL;NULL;34615000000;EUR;ACT07
5685564547;5645335548;R40000;5637145326;0;RR-006920;marta.tozzi;5637145648;Amex Agenzia Assicurativa S.r.l.;NULL;NULL;NULL;NULL;0;EUR;ACT07
5723604430;5644324433;A10100;5637145326;0;2000935-2022;marta.tozzi;5637145443;SO - invoice : SO0007123, Sisal Entertainment S.p.A.;NULL;NULL;NULL;NULL;5436650000;EUR;ACT07
5680391301;5644324508;A10105;5637145326;0;RR-006517;paola.bifari;5637145449;Aci Global Servizi S.p.A.;NULL;NULL;NULL;NULL;47387100000;EUR;ACT07
5739158018;5644324508;A10105;5637145326;0;RR-013549;marta.tozzi;5637145449;VIVIGAS S.p.A.;NULL;NULL;NULL;NULL;0;EUR;ACT07
5676512973;5644324830;A10105;5637145326;0;RRR-004889;marta.tozzi;5637145449;SisalPay S.p.A. - 2000065-2021;NULL;NULL;NULL;NULL;-32396180000;EUR;ACT07
5672267328;5644324508;A10105;5637145326;0;RRR-004516;marta.tozzi;5637145449;Sky Italia Network Service S.r.L. - 2000866-2020;NULL;NULL;NULL;NULL;-16195000000;EUR;ACT07
5678506083;5644324508;A10105;5637145326;0;RR-006166;marta.tozzi;5637145449;Sisal Entertainment S.p.A.;NULL;NULL;NULL;NULL;100070000;EUR;ACT07
5645023292;5637923102;A10105;5637145326;0;RR-001730;annamaria.massara;5637145449;TPG Katowice Sp. z o.o.;NULL;NULL;NULL;NULL;1028480000;EUR;ACT07
5644889474;5637179139;R40210;5637145326;0;2000230-2019;teresa.carofano;5637145649;SO/Ledger - invoice: SO0001419, Randstad Hr Solutions S.r.l.;NULL;NULL;NULL;NULL;-1480000000;EUR;ACT07
5723220250;5646625382;R41250;5637145326;0;RR-011667;Admin;5637145657;TELEPERFORMANCE EMEA;NULL;NULL;NULL;NULL;203630000;EUR;ACT07
5678343653;5644324531;L20220;5637145326;0;2000156-2021;marta.tozzi;5637145547;SO/Ledger - invoice: SO0004210, SERVIZI DOMESTIC & GENERAL ITALIA S;NULL;NULL;NULL;NULL;-39775790000;EUR;ACT07
5651448022;5637176300;A10105;5637145326;0;RR-002246;teresa.carofano;5637145449;Telecom Italia S.p.A.;NULL;NULL;NULL;NULL;-1,19831E+11;EUR;ACT07
5648805116;5638675821;R40000;5637145326;0;RR-001949;teresa.carofano;5637145648;Lottomatica Holding S.r.l.;NULL;NULL;NULL;NULL;-744830000;EUR;ACT07
5686037349;5645323050;R40000;5637145326;0;RR-007028;fausta.marciuliano;5637145648;Banca Monte dei Paschi di Siena S.p.A.;NULL;NULL;NULL;NULL;-51009410000;EUR;ACT07
5652136321;5637176287;A10100;5637145326;0;2000687-2019;teresa.carofano;5637145443;SO - invoice : SO0001957, Datev Koinos S.r.l.;NULL;NULL;NULL;NULL;13409020000;EUR;ACT07
5727727563;5645309123;R40000;5637145326;0;2001062-2022;racheal.mbabazi;5637145648;SO/Ledger - invoice: SO0007372, Sky Italia Network Service S.r.L.;NULL;NULL;NULL;NULL;-41991360000;EUR;ACT07
5664539574;5637176300;A10105;5637145326;0;RR-004024;angela.petrini;5637145449;Sisal Entertainment S.p.A.;NULL;NULL;NULL;NULL;7592070000;EUR;ACT07
5655796305;5641441335;R40000;5637145326;0;2001036-2019;marta.tozzi;5637145648;SO/Ledger - invoice: SO0002339, Amex Agenzia Assicurativa S.r.l.;NULL;NULL;NULL;NULL;-9550000000;EUR;ACT07
5640094152;5637175123;L20220;5637145326;0;2000659-2018;teresa.carofano;5637145547;SO/Ledger - invoice: 18/09/2018, 2000659-2018, 2000659-2018;NULL;NULL;NULL;NULL;-1,16559E+11;EUR;ACT07
5637495042;5637176287;A10100;5637145326;0;2000103-2018;teresa.carofano;5637145443;SO - invoice : 12/02/2018, 2000103-2018, 2000103-2018;NULL;NULL;NULL;NULL;537780000;EUR;ACT07
5749157389;5652099455;R41000;5637145326;0;RR-014548;marta.tozzi;5637145656;TELEPERFORMANCE POLSKA SP. Z O.O.;NULL;NULL;NULL;NULL;-242730000;EUR;ACT07
5637566899;5637176300;A10105;5637145326;0;RR-000523;angela.petrini;5637145449;GENERAL MOTORS FINANCIAL ITALIA SPA;NULL;NULL;NULL;NULL;15000000000;EUR;ACT07
5733250068;5645891530;R40210;5637145326;0;RRR-008632;racheal.mbabazi;5637145649;Gi Formazione S.r.l. - 2000048-2023;NULL;NULL;NULL;NULL;1370000000;EUR;ACT07
5679858941;5644324838;A10450;5637145326;0;2000209-2021;marta.tozzi;5637145446;SO - invoice : SO0004408, Manpower Talent Solution Company S.r.l.;NULL;NULL;NULL;NULL;1464000000;EUR;ACT07
5695326501;5649059583;R40000;5637145326;0;2000952-2021;marta.tozzi;5637145648;SO/Ledger - invoice: SO0005447, SISAL LOTTERY ITALIA S.P.A.;NULL;NULL;NULL;NULL;-234140000;EUR;ACT07
5749896655;5644324531;L20220;5637145326;0;2000659-2023;marta.tozzi;5637145547;SO/Ledger - invoice: SO0008731, VIVIGAS S.p.A.;NULL;NULL;NULL;NULL;-780320000;EUR;ACT07
5642115430;5637183091;R40000;5637145326;0;RRR-001313;teresa.carofano;5637145648;American Express Service Europe Limited - 8000048-2018;NULL;NULL;NULL;NULL;40294000000;EUR;ACT07
5637495407;5637176300;A10105;5637145326;0;RR-000350;teresa.carofano;5637145449;AMAZON EU SARL, SUCCURSALE ITALIANA;NULL;NULL;NULL;NULL;13788020000;EUR;ACT07
5720796808;5644324508;A10105;5637145326;0;RR-011372;marta.tozzi;5637145449;ENI PLENITUDE S.P.A. SOCIETA' BENEFIT;NULL;NULL;NULL;NULL;22358560000;EUR;ACT07
5637496066;5637176302;A10450;5637145326;0;2000136-2018;teresa.carofano;5637145446;SO - invoice : 14/02/2018, 2000136-2018, 2000136-2018;NULL;NULL;NULL;NULL;707600000;EUR;ACT07
5727044550;5644324508;A10105;5637145326;0;RR-012215;paola.bifari;5637145449;NWG S.p.A.;NULL;NULL;NULL;NULL;13911150000;EUR;ACT07
5645248974;5637176300;A10105;5637145326;0;RR-001791;fabrizio.sciosci;5637145449;Sky Italia Network Service S.r.L.;NULL;NULL;NULL;NULL;81325310000;EUR;ACT07
5741866505;5653526411;R40000;5637145326;0;RR-013807;marta.tozzi;5637145648;ITALBABY SRL;NULL;NULL;NULL;NULL;-284500000;EUR;ACT07
5706361545;5648414933;R41250;5637145326;0;RR-009946;annamaria.massara;5637145657;TELEPERFORMANCE ESPAÑA S.A.U.;NULL;NULL;NULL;NULL;-321860000;EUR;ACT07
5642980504;5637183799;A10105;5637145326;0;RR-001452;angela.petrini;5637145449;Banca Monte dei Paschi di Siena S.p.A.;NULL;NULL;NULL;NULL;31054000000;EUR;ACT07
5641466618;5637176526;R40000;5637145326;0;RRR-001284;teresa.carofano;5637145648;Apple Distribution International - 7000077-2018;NULL;NULL;NULL;NULL;2,38962E+12;EUR;ACT07
5705117603;5644334826;A10420;5637145326;0;SP-000406;marta.tozzi;5637145552;Cust/Ledger - invoice: 21/02/2022, 2000240-2022, 2000240-2022;NULL;NULL;NULL;NULL;3779600000;EUR;ACT07
5717046316;5644324508;A10105;5637145326;0;RR-010997;marta.tozzi;5637145449;ASURION SOLUTO EUROPE LIMITED;NULL;NULL;NULL;NULL;-30861750000;EUR;ACT07
5687277733;5644324433;A10100;5637145326;0;2000513-2021;marta.tozzi;5637145443;SO - invoice : SO0004774, ENI Gas e Luce S.p.A.;NULL;NULL;NULL;NULL;1,48018E+12;EUR;ACT07
5674660884;5645367662;R40000;5637145326;0;RR-005734;angela.petrini;5637145648;Sky Italia Network Service S.r.L.;NULL;NULL;NULL;NULL;-3536300000;EUR;ACT07
5689350139;5645339517;R40000;5637145326;0;8000052-2021;marta.tozzi;5637145648;SO/Ledger - invoice: SO0004965, American Express Italia S.r.l.;NULL;NULL;NULL;NULL;-17000000000;EUR;ACT07
5672232967;5644471954;R40000;5637145326;0;RRR-004492;marta.tozzi;5637145648;Banca Monte dei Paschi di Siena S.p.A. - 2000856-2020;NULL;NULL;NULL;NULL;51503300000;EUR;ACT07
5641542132;5637183888;R40000;5637145326;0;RR-001226;fabrizio.sciosci;5637145648;CERVED CREDIT MANAGEMENT GROUP SRL;NULL;NULL;NULL;NULL;-23231620000;EUR;ACT07
5659849055;5637183951;R40000;5637145326;0;RRF000414;marta.tozzi;5637145648;Sky Italia Network Service S.r.L.;NULL;NULL;NULL;NULL;-2,20334E+11;EUR;ACT07
5681888383;5644324508;A10105;5637145326;0;RR-006635;fausta.marciuliano;5637145449;ENI Gas e Luce S.p.A.;NULL;NULL;NULL;NULL;6,20843E+11;EUR;ACT07
5663142281;5642214377;R40000;5637145326;0;RR-003801;angela.petrini;5637145648;Sisal S.p.A.;NULL;NULL;NULL;NULL;-4157660000;EUR;ACT07
5661298333;5638679926;R40000;5637145326;0;RRR-003555;marta.tozzi;5637145648;Sky Italia Network Service S.r.L. - 2000246-2020;NULL;NULL;NULL;NULL;5887800000;EUR;ACT07
5656303423;5637275916;R40000;5637145326;0;RR-002873;fausta.marciuliano;5637145648;ILIAD Italia S.p.A.;NULL;NULL;NULL;NULL;-2,18668E+11;EUR;ACT07
5652777756;5637183951;R40000;5637145326;0;RRR-002546;teresa.carofano;5637145648;Sky Italia Network Service S.r.L. - 2000774-2019;NULL;NULL;NULL;NULL;7072500000;EUR;ACT07
5639702603;5637179139;R40210;5637145326;0;2000612-2018;teresa.carofano;5637145649;SO/Ledger - invoice: 28/08/2018, 2000612-2018, 2000612-2018;NULL;NULL;NULL;NULL;-5580500000;EUR;ACT07
5687421777;5645354099;R40000;5637145326;0;RRR-005558;marta.tozzi;5637145648;Sisal Entertainment S.p.A. - 2000525-2021;NULL;NULL;NULL;NULL;4955030000;EUR;ACT07
5727838231;5650220234;R41000;5637145326;0;RR-012373;Admin;5637145656;TELEPERFORMANCE EMEA;NULL;NULL;NULL;NULL;-53260000;EUR;ACT07
5670945760;5644324508;A10105;5637145326;0;RR-005024;marta.tozzi;5637145449;Sky Italia Network Service S.r.L.;NULL;NULL;NULL;NULL;66712680000;EUR;ACT07
5659159530;5637180656;A10420;5637145326;0;SP-000303;marta.tozzi;5637145552;Cust/Ledger - invoice: 31/01/2020, 2000063-2020, 2000063-2020;NULL;NULL;NULL;NULL;-17190000;EUR;ACT07
5730201023;5644324883;A10100;5637145326;0;7000114-2022;marta.tozzi;5637145453;SO - invoice : SO0007559, TELEPERFORMANCE EMEA;NULL;NULL;NULL;NULL;8088750000;EUR;ACT07
5711552668;5644324508;A10105;5637145326;0;RR-010439;paola.bifari;5637145449;ROYAL CANIN CANADA COMPANY;NULL;NULL;NULL;NULL;8360300000;EUR;ACT07
5736648067;5645978137;A10100;5637145326;0;2000280-2023;Admin;5637145453;Cust/Ledger - credit note: 28/02/2023, 2000280-2023, 2000280-2023;NULL;NULL;NULL;NULL;-200000000;EUR;ACT07
5733265675;5652042530;R40210;5637145326;0;RRR-008672;racheal.mbabazi;5637145649;Manpower Talent Solution Company S.r.l. - 2000085-2023;NULL;NULL;NULL;NULL;950000000;EUR;ACT07
5644845625;5637176300;A10105;5637145326;0;RRR-001749;teresa.carofano;5637145449;Vincenzo Giliberti - 2000211-2019;NULL;NULL;NULL;NULL;-51150000;EUR;ACT07
5678262751;5645339507;R40000;5637145326;0;RR-006076;marta.tozzi;5637145648;AMAZON EU SARL, SUCCURSALE ITALIANA;NULL;NULL;NULL;NULL;7764340000;EUR;ACT07
5691869304;5648415774;R40000;5637145326;0;RRF001156;marta.tozzi;5637145648;MARS PETCARE US INC.;NULL;NULL;NULL;NULL;-47533830000;EUR;ACT07
5744645308;5644324508;A10105;5637145326;0;RR-014066;marta.tozzi;5637145449;AGENVITA S.R.L.;NULL;NULL;NULL;NULL;0;EUR;ACT07
